timestamp,vm_cost_per_hour_sum,switching_cost_sum,total_cost_per_hour_sum,cpu_required_cores_max,mem_required_gb_max,cpu_overflow_cores_max,mem_overflow_gb_max,cpu_vm_only_max,mem_vm_only_max,sla_violation_flag_sum,sla_violation_flag_mean
1970-01-30 18:00:00,0.0,0.0,0.0,0.22,0.21442846460287282,0.0,0,0.0,0.0,0,0.0
1970-01-30 18:30:00,0.6752,0.27,0.9452,1.7,0.214650684530789,1.0,0,16.0,36.0,0,0.0
1970-01-30 19:00:00,0.0,0.0,0.0,0.22,0.21471361406789805,0.0,0,0.0,0.0,0,0.0
1970-01-30 19:30:00,0.9472,0.08,1.0272000000000001,0.89,0.2651270562103341,0.19000000000000006,0,22.0,144.0,0,0.0
1970-01-30 20:00:00,3.2256,0.36,3.5856000000000003,1.08,0.287150427650452,0.3800000000000001,0,34.0,224.0,0,0.0
1970-01-30 20:30:00,4.208,0.23,4.438000000000001,2.22,0.2756421885516423,1.5200000000000002,0,32.0,164.0,0,0.0
1970-01-30 21:00:00,0.0,0.0,0.0,0.31,0.27763528498476664,0.0,0,0.0,0.0,0,0.0
1970-01-30 21:30:00,0.0,0.0,0.0,0.3845000000000381,0.28088598888605376,0.0,0,0.0,0.0,0,0.0
1970-01-30 22:00:00,5.846400000000001,0.9000000000000001,6.7464,1.64,0.2822409404819321,0.94,0,114.0,480.0,0,0.0
1970-01-30 22:30:00,0.2912,0.21999999999999997,0.5112,0.99,0.3035435720673484,0.29000000000000004,0,14.0,28.0,0,0.0
1970-01-30 23:00:00,0.0,0.0,0.0,0.5929999999999835,0.2902772390255558,0.0,0,0.0,0.0,0,0.0
1970-01-30 23:30:00,0.0,0.0,0.0,0.4684999999999262,0.36043777325799486,0.0,0,0.0,0.0,0,0.0
1970-01-31 00:00:00,0.0,0.0,0.0,0.18,0.28728218636877395,0.0,0,0.0,0.0,0,0.0
