timestamp,vm_cost_per_hour_sum,switching_cost_sum,total_cost_per_hour_sum,cpu_required_cores_max,mem_required_gb_max,cpu_overflow_cores_max,mem_overflow_gb_max,cpu_vm_only_max,mem_vm_only_max,sla_violation_flag_sum,sla_violation_flag_mean
1970-01-25 01:00:00,0.0,0.0,0.0,0.67,0.3197715264493336,0.0,0,0.0,0.0,0,0.0
1970-01-25 01:30:00,31.6672,3.6500000000000004,35.3172,2.09,0.29174428385940954,1.39,0,322.0,1544.0,0,0.0
1970-01-25 02:00:00,0.0,0.0,0.0,0.68,0.28125668319058655,0.0,0,0.0,0.0,0,0.0
1970-01-25 02:30:00,0.0,0.0,0.0,0.4670000000000413,0.27726360740621653,0.0,0,0.0,0.0,0,0.0
1970-01-25 03:00:00,5.3184,0.37,5.6884,1.66,0.2797434244779184,0.96,0,58.0,232.0,0,0.0
1970-01-25 03:30:00,0.7168,0.1,0.8168,0.81,0.29919160126665356,0.1100000000000001,0,24.0,96.0,0,0.0
1970-01-25 04:00:00,5.680000000000001,0.49,6.170000000000001,0.76,0.2837807475930681,0.06000000000000005,0,124.0,540.0,0,0.0
1970-01-25 04:30:00,17.1584,0.01,17.168400000000002,0.7545000000000129,0.4339434056973846,0.05450000000001298,0,362.0,1656.0,0,0.0
1970-01-25 05:00:00,83.1808,3.6900000000000004,86.8708,1.87,0.3016045557051771,1.1700000000000002,0,380.0,1788.0,0,0.0
1970-01-25 05:30:00,17.2,0.52,17.72,0.75,0.3013528375567411,0.050000000000000044,0,364.0,1660.0,0,0.0
1970-01-25 06:00:00,17.2832,0.5,17.7832,0.8055000000000121,0.28737068103033353,0.10550000000001214,0,368.0,1668.0,0,0.0
1970-01-25 06:30:00,18.9664,0.18,19.1464,2.09,0.2225817727545586,1.39,0,364.0,1660.0,0,0.0
1970-01-25 07:00:00,0.0,0.0,0.0,0.16,0.2090322567957755,0.0,0,0.0,0.0,0,0.0
1970-01-25 07:30:00,0.0,0.0,0.0,0.28,0.209120751457335,0.0,0,0.0,0.0,0,0.0
1970-01-25 08:00:00,0.0,0.0,0.0,0.54,0.20893097957199067,0.0,0,0.0,0.0,0,0.0
1970-01-25 08:30:00,1.6416,0.23000000000000004,1.8716,1.68,0.2090509390021047,0.98,0,24.0,96.0,0,0.0
1970-01-25 09:00:00,0.0,0.0,0.0,0.3,0.20916303224008012,0.0,0,0.0,0.0,0,0.0
1970-01-25 09:30:00,0.0,0.0,0.0,0.24,0.20900177530123826,0.0,0,0.0,0.0,0,0.0
1970-01-25 10:00:00,2.1504,0.15000000000000002,2.3004,1.69,0.208929013023956,0.99,0,24.0,96.0,0,0.0
1970-01-25 10:30:00,0.0,0.0,0.0,0.4259999999999507,0.23978218513968144,0.0,0,0.0,0.0,0,0.0
1970-01-25 11:00:00,0.0,0.0,0.0,0.4689999999999371,0.24756283243879978,0.0,0,0.0,0.0,0,0.0
1970-01-25 11:30:00,8.0576,0.71,8.7676,1.68,0.2564870274200709,0.98,0,128.0,512.0,0,0.0
1970-01-25 12:00:00,1.6256,0.1,1.7256,1.2,0.263155591805591,0.5,0,26.0,104.0,0,0.0
1970-01-25 12:30:00,14.896,1.24,16.136,0.8,0.2764996034947525,0.10000000000000009,0,316.0,1532.0,0,0.0
1970-01-25 13:00:00,0.0,0.0,0.0,0.4924999999999399,0.2565017765303308,0.0,0,0.0,0.0,0,0.0
1970-01-25 13:30:00,2.3584,0.27,2.6284,1.76,0.20931838953481796,1.06,0,24.0,96.0,0,0.0
1970-01-25 14:00:00,0.208,0.07,0.278,0.73,0.2097785617749276,0.030000000000000027,0,10.0,20.0,0,0.0
1970-01-25 14:30:00,0.0,0.0,0.0,0.24,0.20886903330889897,0.0,0,0.0,0.0,0,0.0
1970-01-25 15:00:00,2.3872,0.28,2.6672,1.73,0.20891721373574806,1.03,0,24.0,96.0,0,0.0
1970-01-25 15:30:00,0.0,0.0,0.0,0.44,0.20939213508611756,0.0,0,0.0,0.0,0,0.0
1970-01-25 16:00:00,0.0,0.0,0.0,0.58,0.2091355005675949,0.0,0,0.0,0.0,0,0.0
1970-01-25 16:30:00,0.0,0.0,0.0,0.16,0.2091168183612657,0.0,0,0.0,0.0,0,0.0
